hit_date,device_id,gateway,hit_issue_id,hit_labels,hit_module,hit_severity,cu_id
2017-01-01 10:46:14,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 10:46:14,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 11:01:06,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 11:01:06,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 11:01:06,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 11:01:06,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 11:16:05,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 11:16:05,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 11:16:05,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 11:16:05,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 11:31:04,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 11:31:04,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 11:31:04,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 11:31:04,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 11:46:16,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 11:46:16,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 11:46:16,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 11:46:16,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 12:01:07,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 12:01:07,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 12:01:07,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 12:01:07,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 12:16:08,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 12:16:08,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 12:16:08,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 12:16:08,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 12:31:07,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 12:31:07,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 12:31:07,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 12:31:07,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 12:46:00,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 12:46:00,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 12:46:00,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 12:46:00,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 13:00:53,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 13:00:53,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 13:00:53,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 13:00:53,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 13:16:11,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 13:16:11,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 13:16:11,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 13:16:11,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 13:19:58,6,1,116,:Automation:Prod6034:Diagnostic_Signature:Prod6060:Education,Prod356_syslog_analyzer,3,3
2017-01-01 13:19:58,6,1,117,:Crash:Automation,show_version_system_returned_to_ROM_by_abort_or_trace_trap,2,3
2017-01-01 13:31:10,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 13:31:10,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 13:31:10,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 13:31:10,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 13:46:12,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 13:46:12,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 13:46:12,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 13:46:12,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 14:00:52,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 14:00:52,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 14:00:52,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 14:00:52,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 14:18:58,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 14:18:58,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 14:18:58,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 14:18:58,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 14:30:54,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 14:30:54,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 14:30:54,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 14:30:54,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 14:43:50,7,1,118,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Router_hardening_unused_services,1,3
2017-01-01 14:43:50,7,1,119,:Automation:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,sshv1_enabled,0,3
2017-01-01 14:43:50,7,1,120,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,1,3
2017-01-01 14:43:50,7,1,121,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Recommended_router_best_practices,1,3
2017-01-01 14:43:50,7,1,122,:Automation:Prod6034:Diagnostic_Signature:Prod6060:Education,Prod356_syslog_analyzer,1,3
2017-01-01 14:43:50,7,1,123,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Configuration:Diagnostic_Signature:Hardware_Limitation:Prod6060:Interface:Optimization_Opportunity,show_interface_output_checks_bv3,0,3
2017-01-01 14:43:50,7,1,124,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Recommended_security_best_practices,1,3
2017-01-01 14:43:50,7,1,118,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Router_hardening_unused_services,1,3
2017-01-01 14:45:57,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 14:45:57,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 14:45:57,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 14:45:57,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 14:46:58,7,1,122,:Automation:Prod6034:Diagnostic_Signature:Prod6060:Education,Prod356_syslog_analyzer,1,3
2017-01-01 14:46:58,7,1,121,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Recommended_router_best_practices,1,3
2017-01-01 14:46:58,7,1,124,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Recommended_security_best_practices,1,3
2017-01-01 14:46:58,7,1,120,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,1,3
2017-01-01 14:46:58,7,1,119,:Automation:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,sshv1_enabled,0,3
2017-01-01 14:46:58,7,1,118,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Router_hardening_unused_services,1,3
2017-01-01 14:46:58,7,1,123,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Configuration:Diagnostic_Signature:Hardware_Limitation:Prod6060:Interface:Optimization_Opportunity,show_interface_output_checks_bv3,0,3
2017-01-01 14:46:58,7,1,118,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Router_hardening_unused_services,1,3
2017-01-01 15:00:57,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 15:00:57,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 15:00:57,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 15:00:57,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 15:15:54,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 15:15:54,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 15:15:54,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 15:15:54,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 15:30:57,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 15:30:57,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 15:30:57,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 15:30:57,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 15:43:01,1,1,2,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Router_hardening_unused_services,1,1
2017-01-01 15:43:01,1,1,2,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Router_hardening_unused_services,1,1
2017-01-01 15:43:01,1,1,125,:VPN:Automation,crypto_low_lifetime_seconds,1,1
2017-01-01 15:43:01,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 15:43:01,1,1,2,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Router_hardening_unused_services,1,1
2017-01-01 15:43:01,1,1,3,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Recommended_security_best_practices,1,1
2017-01-01 15:43:01,1,1,5,:VPN:Automation,Prod357_Weak_Encryption_Algorithms,1,1
2017-01-01 15:43:01,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 15:43:01,1,1,114,:Device_Hardening:Automation,Prod357_no_service_password_encryption,1,1
2017-01-01 15:43:01,1,1,2,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Router_hardening_unused_services,1,1
2017-01-01 15:43:01,1,1,2,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Router_hardening_unused_services,1,1
2017-01-01 15:43:01,1,1,126,:Routing:Automation,Prod357_static_route_pointing_to_broadcast_interface,2,1
2017-01-01 15:43:01,1,1,1,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Recommended_router_best_practices,1,1
2017-01-01 15:43:01,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,1,1
2017-01-01 15:43:01,1,1,127,:Prod6052_FW_Appliance:Automation,Prod356_CBAC_firewall_deprecated,1,1
2017-01-01 15:45:57,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 15:45:57,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 15:45:57,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 15:45:57,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 16:00:54,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 16:00:54,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 16:00:54,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 16:00:54,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 16:15:56,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 16:15:56,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 16:15:56,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 16:15:56,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 16:17:58,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 16:17:58,1,1,127,:Prod6052_FW_Appliance:Automation,Prod356_CBAC_firewall_deprecated,1,1
2017-01-01 16:17:58,1,1,2,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Router_hardening_unused_services,1,1
2017-01-01 16:17:58,1,1,114,:Device_Hardening:Automation,Prod357_no_service_password_encryption,1,1
2017-01-01 16:17:58,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,1,1
2017-01-01 16:17:58,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 16:21:46,1,1,2,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Router_hardening_unused_services,1,1
2017-01-01 16:21:46,1,1,127,:Prod6052_FW_Appliance:Automation,Prod356_CBAC_firewall_deprecated,1,1
2017-01-01 16:21:46,1,1,114,:Device_Hardening:Automation,Prod357_no_service_password_encryption,1,1
2017-01-01 16:21:46,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 16:21:46,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 16:21:46,1,1,126,:Routing:Automation,Prod357_static_route_pointing_to_broadcast_interface,2,1
2017-01-01 16:21:46,1,1,2,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Router_hardening_unused_services,1,1
2017-01-01 16:21:46,1,1,1,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Recommended_router_best_practices,1,1
2017-01-01 16:21:46,1,1,3,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Recommended_security_best_practices,1,1
2017-01-01 16:21:46,1,1,2,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Router_hardening_unused_services,1,1
2017-01-01 16:21:46,1,1,125,:VPN:Automation,crypto_low_lifetime_seconds,1,1
2017-01-01 16:21:46,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,1,1
2017-01-01 16:21:46,1,1,2,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Router_hardening_unused_services,1,1
2017-01-01 16:21:46,1,1,2,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Router_hardening_unused_services,1,1
2017-01-01 16:21:46,1,1,5,:VPN:Automation,Prod357_Weak_Encryption_Algorithms,0,1
2017-01-01 16:30:48,8,2,128,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,5
2017-01-01 16:30:48,8,2,129,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Management_1:Parser:Software,asa_non_release_signed_image,0,5
2017-01-01 16:30:48,8,2,130,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Configuration:Diagnostic_Signature:Parser,nat_two_isp_overlap_first_rule_divert_Prod126,2,5
2017-01-01 16:30:48,8,2,131,:Automation:Bugs:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Interface:Parser:troubleshooting,Defect1,0,5
2017-01-01 16:30:48,8,2,132,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Prod6059_1:Parser:troubleshooting,partial_syslog_config_Prod126,1,5
2017-01-01 16:30:48,8,2,133,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Configuration:Diagnostic_Signature:Prod6059_1:MPF:Optimization_Opportunity,infinite_conn_timeout_Prod126,1,5
2017-01-01 16:30:48,8,2,134,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Hardware_Limitation:Memory,256mb_5505_Prod126,0,5
2017-01-01 16:30:48,8,2,135,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Configuration:Diagnostic_Signature:Hardware_Limitation:Prod6060:Interface:Optimization_Opportunity,show_interface_output_checks_bv3,0,5
2017-01-01 16:30:48,8,2,136,:ACL:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Prod6059_1:Optimization_Opportunity,acl_element_count_Prod126,1,5
2017-01-01 16:30:48,8,2,137,:Automation:CPU_1:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Optimization_Opportunity:Sham_Link,asa_high_cpu_Prod126,0,5
2017-01-01 16:30:48,8,2,138,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Memory,low_memory_Prod126,0,5
2017-01-01 16:30:48,8,2,139,:Automation:Prod6052_FW_Appliance:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Configuration:Diagnosis:Diagnostic_Signature:Parser,two_contexts_same_config_url,0,5
2017-01-01 16:30:48,8,2,140,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Configuration:Diagnostic_Signature:Optimization_Opportunity:Routing,route_check_Prod126,0,5
2017-01-01 16:30:48,8,2,141,:Prod6052_FW_Appliance:Configuration:Automation,logging_configured_but_not_enabled,1,5
2017-01-01 16:30:48,8,2,142,:Automation:Prod6052_FW_Appliance:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature,ip_audit_Prod126,0,5
2017-01-01 16:30:48,8,2,143,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Prod6060:Logging:Optimization_Opportunity:Parser,console_logging_enabled,1,5
2017-01-01 16:30:48,8,2,144,:Automation:CPU_1:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Software_Failure,long_cpu_hog_Prod126,0,5
2017-01-01 16:30:48,8,2,145,:Application_Inspection:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Parser:Performance,Prod122_CX_IPS_performance_failover_problem_Defect2041_Prod126,0,5
2017-01-01 16:30:48,8,2,146,:Prod6028:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Configuration:Diagnostic_Signature:Management_1,Prod121_Prod819_compatibility_check,1,5
2017-01-01 16:30:48,8,2,147,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Crash:Diagnostic_Signature:Prod6059_1:Parser:Software_Failure:Traceback:troubleshooting,recent_crash_Prod126,2,5
2017-01-01 16:30:48,8,2,148,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Optimization_Opportunity,recommended_asa_security_best_practices,1,5
2017-01-01 16:30:48,8,2,149,:Prod6052_FW_Appliance:Optimization_Opportunity:Automation,TCP_Syslog_Configured_Prod333,1,5
2017-01-01 16:30:48,8,2,150,:ACL:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Optimization_Opportunity,wide_open_acl,0,5
2017-01-01 16:30:48,8,2,151,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Prod6059_1:Failover:Parser:troubleshooting,failover_int_checks_Prod126,0,5
2017-01-01 16:30:48,8,2,152,:Security:Optimization_Opportunity:Automation,console_timeout_of_0,1,5
2017-01-01 16:30:48,8,2,153,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Parser:Route:Routing:troubleshooting,ignored_route_Prod126,3,5
2017-01-01 16:30:48,8,2,154,:Automation:CPU_1:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Software_Failure,snmp_cpu_hog_Prod126,0,5
2017-01-01 16:30:48,8,2,155,:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Botnet_Traffic_Filter:Automation:Diagnostic_Signature,botnet_updater_fails_ssl,0,5
2017-01-01 16:30:48,8,2,156,:Interface:Configuration:Automation,Ethernet_interface_at_half_duplex,2,5
2017-01-01 16:30:48,8,2,157,:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Interface:Optimization_Opportunity:Traffic,throughput_calc_Prod126,1,5
2017-01-01 16:30:48,8,2,158,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Traffic,significant_TCP_embryonic_connections_dropping,0,5
2017-01-01 16:30:48,8,2,159,:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Management_1,configuration_locked_in_another_session,0,5
2017-01-01 16:30:48,8,2,133,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Configuration:Diagnostic_Signature:Prod6059_1:MPF:Optimization_Opportunity,infinite_conn_timeout_Prod126,1,5
2017-01-01 16:31:02,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 16:31:02,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 16:31:02,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 16:31:02,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 16:31:33,1,1,2,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Router_hardening_unused_services,1,1
2017-01-01 16:31:33,1,1,127,:Prod6052_FW_Appliance:Automation,Prod356_CBAC_firewall_deprecated,1,1
2017-01-01 16:31:33,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 16:31:33,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,1,1
2017-01-01 16:31:33,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 16:31:33,1,1,114,:Device_Hardening:Automation,Prod357_no_service_password_encryption,1,1
2017-01-01 16:32:04,8,2,156,:Interface:Configuration:Automation,Ethernet_interface_at_half_duplex,2,5
2017-01-01 16:32:04,8,2,131,:Automation:Bugs:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Interface:Parser:troubleshooting,Defect1,0,5
2017-01-01 16:32:04,8,2,157,:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Interface:Optimization_Opportunity:Traffic,throughput_calc_Prod126,1,5
